,chr,pos,region_x,gene_x,Not_annot,prom_gene,prom_region,promoter,pseudogene,snRNA,tRNA,lnc_RNA,snoRNA,rRNA,miRNA,exon,3'UTR,5'UTR,alternative UTR,intron,num_gene_hit,accunted_for,check
560,NW_022145600.1,24691061,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,NW_022145600.1,24775453,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,NW_022145600.1,25144965,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,NW_022145600.1,25193181,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,NW_022145600.1,25350058,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,NW_022145600.1,25367512,['intron'],['LOC575288'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
566,NW_022145600.1,25442062,['intron'],['LOC575367'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
567,NW_022145600.1,30982564,"[""3'UTR""]",['LOC585279'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
568,NW_022145600.1,31256849,"['intron', 'intron']","['LOC585092', 'LOC589446']",0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
569,NW_022145600.1,31403999,['not_annot'],[nan],0,['LOC100893564'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
570,NW_022145600.1,31462318,"[""3'UTR""]",['LOC579815'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
571,NW_022145600.1,32069092,['exon'],['LOC100893393'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
572,NW_022145600.1,32069116,['exon'],['LOC100893393'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
573,NW_022145600.1,32069198,['exon'],['LOC100893393'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
574,NW_022145600.1,33226502,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,NW_022145600.1,33748235,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,NW_022145600.1,34650880,"[""5'UTR""]",['LOC575549'],0,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
577,NW_022145600.1,34697017,['exon'],['LOC575549'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
578,NW_022145600.1,34916066,['intron'],['LOC100893988'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
579,NW_022145600.1,35080962,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,NW_022145600.1,35670951,['intron'],['LOC762712'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
581,NW_022145600.1,36054576,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,NW_022145600.1,36342869,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,NW_022145600.1,36343277,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,NW_022145600.1,36629904,['intron'],['LOC577780'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
585,NW_022145600.1,36828696,['intron'],['LOC373241'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
586,NW_022145600.1,37207941,['intron'],['LOC592193'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
587,NW_022145601.1,1037459,['intron'],['LOC115918110'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
588,NW_022145601.1,1201978,"[""5'UTR""]",['LOC584676'],0,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
589,NW_022145601.1,2899492,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,NW_022145601.1,3140427,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,NW_022145601.1,3255099,['exon'],['LOC575279'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
592,NW_022145601.1,3267937,['exon'],['LOC575279'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
593,NW_022145601.1,3466041,['intron'],['LOC115924809'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
594,NW_022145601.1,3466370,['intron'],['LOC115924809'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
595,NW_022145601.1,3828885,['intron'],['LOC100892121'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
596,NW_022145601.1,3829765,['intron'],['LOC100892121'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
597,NW_022145601.1,3829808,['intron'],['LOC100892121'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
598,NW_022145601.1,3829859,['intron'],['LOC100892121'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
599,NW_022145601.1,3954091,['exon'],['LOC591905'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
600,NW_022145601.1,4011114,['intron'],['LOC575956'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
601,NW_022145601.1,4032763,['intron'],['LOC575956'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
602,NW_022145601.1,4051252,['intron'],['LOC575956'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
603,NW_022145601.1,4423354,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,NW_022145601.1,4455854,['intron'],['LOC115924814'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
605,NW_022145601.1,4455878,['intron'],['LOC115924814'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
606,NW_022145601.1,5628530,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,NW_022145601.1,6010201,['not_annot'],[nan],0,['LOC115924821'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
608,NW_022145601.1,6010316,['not_annot'],[nan],0,['LOC115924821'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
609,NW_022145601.1,6230509,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,NW_022145601.1,6335038,['intron'],['LOC762449'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
611,NW_022145601.1,6356614,['intron'],['LOC100890965'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
612,NW_022145601.1,6758238,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,NW_022145601.1,7740157,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,NW_022145601.1,8737489,['intron'],['LOC584498'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
615,NW_022145601.1,9072209,['intron'],['LOC100893689'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
616,NW_022145601.1,9072229,['intron'],['LOC100893689'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
617,NW_022145601.1,9974806,['exon'],['LOC590219'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
618,NW_022145601.1,10017413,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,NW_022145601.1,13814304,['intron'],['LOC591480'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
620,NW_022145601.1,14895661,['intron'],['LOC753906'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
621,NW_022145601.1,14896448,['intron'],['LOC753906'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
622,NW_022145601.1,16551290,['intron'],['LOC753612'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
623,NW_022145601.1,16825879,['intron'],['LOC115924536'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
624,NW_022145601.1,16826108,['intron'],['LOC115924536'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
625,NW_022145601.1,16992617,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,NW_022145601.1,20205078,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,NW_022145601.1,20205080,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,NW_022145601.1,20281044,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,NW_022145601.1,20281070,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,NW_022145601.1,20467478,['exon'],['LOC583152'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
631,NW_022145601.1,22284554,['intron'],['LOC578254'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
632,NW_022145601.1,22401592,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,NW_022145601.1,22401748,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,NW_022145601.1,22612091,['intron'],['LOC100894079'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
635,NW_022145601.1,22616168,['intron'],['LOC100894079'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
636,NW_022145601.1,22616299,['exon'],['LOC100894079'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
637,NW_022145601.1,22616735,['intron'],['LOC100894079'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
638,NW_022145601.1,22771030,['intron'],['LOC115924580'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
639,NW_022145601.1,22937423,['intron'],['LOC579368'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
640,NW_022145601.1,23123329,['exon'],['LOC105445885'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
641,NW_022145601.1,26602330,['exon'],['LOC100892797'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
642,NW_022145601.1,27934014,['intron'],['LOC105441736'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
643,NW_022145601.1,27937545,['intron'],['LOC105441736'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
644,NW_022145601.1,27937898,['intron'],['LOC105441736'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
645,NW_022145601.1,27938850,['intron'],['LOC105441736'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
646,NW_022145601.1,28104732,['not_annot'],[nan],0,['LOC100890608'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
647,NW_022145601.1,28181339,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,NW_022145601.1,28279406,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,NW_022145601.1,28546162,['intron'],['LOC754774'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
650,NW_022145601.1,28709622,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,NW_022145601.1,29969494,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,NW_022145601.1,30181224,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,NW_022145601.1,30182318,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,NW_022145601.1,31246387,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,NW_022145601.1,31301753,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,NW_022145601.1,31408836,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,NW_022145601.1,31929264,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,NW_022145601.1,31956757,['not_annot'],[nan],0,['LOC575719'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
659,NW_022145601.1,31963519,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,NW_022145601.1,31997698,['not_annot'],[nan],0,['LOC594805'],['protein_coding'],1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
661,NW_022145601.1,32026641,['intron'],['LOC100889665'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
662,NW_022145601.1,32026858,['intron'],['LOC100889665'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
663,NW_022145601.1,32325415,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,NW_022145601.1,32544902,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,NW_022145601.1,32544921,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,NW_022145601.1,32545186,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,NW_022145601.1,32545933,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,NW_022145601.1,33203612,['intron'],['LOC587946'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
669,NW_022145601.1,33805526,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,NW_022145601.1,34082785,['exon'],['LOC100889874'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
671,NW_022145601.1,34177535,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,NW_022145601.1,34177977,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,NW_022145601.1,34773060,['intron'],['LOC584296'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
674,NW_022145601.1,34781657,['intron'],['LOC584296'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
675,NW_022145601.1,34806784,['intron'],['LOC584296'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
676,NW_022145602.1,160360,['intron'],['LOC581461'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
677,NW_022145602.1,437530,['intron'],['LOC576912'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
678,NW_022145602.1,729179,['exon'],['LOC582210'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
679,NW_022145602.1,4814000,['intron'],['LOC591072'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
680,NW_022145602.1,4971369,"[""3'UTR""]",['LOC581094'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
681,NW_022145602.1,5005725,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,NW_022145602.1,5215280,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,NW_022145602.1,5228727,['intron'],['LOC581162'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
684,NW_022145602.1,5240431,['intron'],['LOC581162'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
685,NW_022145602.1,5249207,"[""3'UTR""]",['LOC581162'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
686,NW_022145602.1,5813702,['intron'],['LOC752017'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
687,NW_022145602.1,6021572,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,NW_022145602.1,7494252,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,NW_022145602.1,7546527,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,NW_022145602.1,8484032,['exon'],['LOC105443116'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
691,NW_022145602.1,8486828,['intron'],['LOC105443116'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
692,NW_022145602.1,8708071,['exon'],['LOC764215'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
693,NW_022145602.1,9134506,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,NW_022145602.1,9172403,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,NW_022145602.1,10273816,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,NW_022145602.1,10488669,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,NW_022145602.1,10615691,['exon'],['LOC105442066'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
698,NW_022145602.1,11059460,['intron'],['LOC579853'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
699,NW_022145602.1,17630131,['intron'],['LOC105447546'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
700,NW_022145602.1,17829595,['exon'],['LOC100888006'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
701,NW_022145602.1,17838534,['intron'],['LOC100888006'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
702,NW_022145602.1,18352734,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,NW_022145602.1,18609983,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,NW_022145602.1,18635166,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,NW_022145602.1,20845570,"[""3'UTR""]",['LOC577881'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
706,NW_022145602.1,26289114,['exon'],['LOC100888782'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
707,NW_022145602.1,26289120,['exon'],['LOC100888782'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
708,NW_022145602.1,26360393,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,NW_022145602.1,26423480,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,NW_022145602.1,26922163,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,NW_022145602.1,29287354,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,NW_022145602.1,29444278,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,NW_022145602.1,29803543,['intron'],['LOC115924988'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
714,NW_022145602.1,29962230,['intron'],['LOC105441943'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
715,NW_022145602.1,29991935,['intron'],['LOC105441943'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
716,NW_022145603.1,2360019,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,NW_022145603.1,2566996,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,NW_022145603.1,2655174,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,NW_022145603.1,2799756,['intron'],['LOC593447'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
720,NW_022145603.1,2822539,['intron'],['LOC593447'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
721,NW_022145603.1,2822579,['intron'],['LOC593447'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
722,NW_022145603.1,2861501,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,NW_022145603.1,2861811,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,NW_022145603.1,3919348,['intron'],['LOC105446843'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
725,NW_022145603.1,3920089,['intron'],['LOC105446843'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
726,NW_022145603.1,5075830,['intron'],['LOC579663'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
727,NW_022145603.1,5250664,['intron'],['LOC100889616'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
728,NW_022145603.1,6066648,['intron'],['LOC575161'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
729,NW_022145603.1,6068830,['intron'],['LOC575161'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
730,NW_022145603.1,8272060,['intron'],['LOC576050'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
731,NW_022145603.1,8472277,['intron'],['LOC577326'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
732,NW_022145603.1,8473166,['intron'],['LOC577326'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
733,NW_022145603.1,8473266,['intron'],['LOC577326'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
734,NW_022145603.1,8726726,['intron'],['LOC100888150'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
735,NW_022145603.1,9051753,['intron'],['LOC588585'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
736,NW_022145603.1,9205925,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,NW_022145603.1,9254717,['intron'],['LOC589658'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
738,NW_022145603.1,9257853,['intron'],['LOC589658'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
739,NW_022145603.1,9275033,['alternative UTR'],['LOC589631'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
740,NW_022145603.1,12006363,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,NW_022145603.1,12110120,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,NW_022145603.1,12110141,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,NW_022145603.1,12110522,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,NW_022145603.1,12111326,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,NW_022145603.1,12111677,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,NW_022145603.1,12130161,['intron'],['LOC105443927'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
747,NW_022145603.1,12131210,['intron'],['LOC105443927'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
748,NW_022145603.1,12230618,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,NW_022145603.1,12230652,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,NW_022145603.1,12537688,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,NW_022145603.1,12848387,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,NW_022145603.1,13056766,"[""3'UTR""]",['LOC589478'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
753,NW_022145603.1,13078628,['intron'],['LOC589214'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
754,NW_022145603.1,14659987,"['intron', ""3'UTR""]","['LOC586260', 'LOC373521']",0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0
755,NW_022145603.1,14685928,['intron'],['LOC373521'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
756,NW_022145603.1,14902866,['exon'],['LOC583285'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
757,NW_022145603.1,15242451,['intron'],['LOC762443'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
758,NW_022145603.1,15797530,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,NW_022145603.1,17631768,['not_annot'],[nan],1,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,NW_022145603.1,18292517,['intron'],['LOC100890855'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
761,NW_022145603.1,18625504,['exon'],['LOC582590'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
762,NW_022145603.1,18649544,['intron'],['LOC582554'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
763,NW_022145603.1,18649574,['intron'],['LOC582554'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
764,NW_022145603.1,18649633,['intron'],['LOC582554'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
765,NW_022145603.1,18649918,['intron'],['LOC582554'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
766,NW_022145603.1,19034939,['intron'],['LOC576970'],0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
767,NW_022145603.1,19321562,['exon'],['LOC589017'],0,,,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
768,NW_022145603.1,19337305,"[""3'UTR""]",['LOC589017'],0,,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
